hora_entrada,permanencia
2023-03-16 18:18:23.773811,16
2023-03-16 18:18:50.458672,9
2023-03-16 18:19:43.244733,20
2023-03-16 18:19:45.803057,19
2023-03-16 18:20:33.010851,33
2023-03-16 18:21:06.384199,19
2023-03-16 18:21:21.486064,22
2023-03-16 18:25:28.676653,38
2023-03-16 18:25:45.804586,15
2023-03-16 18:26:31.720879,21
2023-03-16 18:26:49.529264,7
2023-03-16 18:26:59.145674,37
2023-03-16 18:28:09.444604,23
2023-03-16 18:28:10.667199,40
2023-03-16 18:30:18.611410,13
2023-03-16 18:31:15.797548,15
2023-03-16 18:31:34.946889,9
2023-03-16 18:31:53.127070,20
2023-03-16 18:33:49.273915,17
2023-03-16 18:37:32.216414,29
2023-03-16 18:38:28.685715,20
2023-03-16 18:38:54.624021,23
2023-03-16 18:39:44.791102,29
2023-03-16 18:39:47.131922,33
2023-03-16 18:40:04.286016,31
2023-03-16 18:40:30.613682,9
2023-03-16 18:41:20.777144,22
2023-03-16 18:42:22.452154,17
2023-03-16 18:42:45.815093,37
2023-03-16 18:43:00.573571,27
2023-03-16 18:43:03.844587,35
2023-03-16 18:44:32.006766,24
2023-03-16 18:44:52.375484,30
2023-03-16 18:45:28.562570,33
2023-03-16 18:46:25.701531,13
2023-03-16 18:48:00.804492,16
2023-03-16 18:48:42.902506,32
2023-03-16 18:49:22.443489,33
2023-03-16 18:49:45.783966,25
2023-03-16 18:50:11.796195,24
2023-03-16 18:50:25.716908,24
2023-03-16 18:51:14.024122,32
2023-03-16 18:52:46.912202,33
2023-03-16 18:53:49.687944,29
2023-03-16 18:55:26.517131,8
2023-03-16 18:55:44.382978,14
2023-03-16 18:55:55.174533,13
2023-03-16 18:58:28.526111,20
2023-03-16 19:00:15.055972,6
2023-03-16 19:00:31.851830,13
2023-03-16 19:00:49.570351,12
2023-03-16 19:01:02.790518,23
2023-03-16 19:01:06.227456,26
2023-03-16 19:01:17.164132,17
2023-03-16 19:01:26.079402,26
2023-03-16 19:02:16.615768,15
2023-03-16 19:02:47.393074,7
2023-03-16 19:03:03.986823,16
2023-03-16 19:03:21.179509,22
2023-03-16 19:03:22.527995,12
2023-03-16 19:03:30.868962,24
2023-03-16 19:03:35.697768,17
2023-03-16 19:04:19.729880,15
2023-03-16 19:04:31.334398,17
2023-03-16 19:04:59.298667,32
2023-03-16 19:06:21.166749,41
2023-03-16 19:07:03.928248,31
2023-03-16 19:08:51.126666,40
2023-03-16 19:09:20.758632,19
2023-03-16 19:09:30.188101,26
2023-03-16 19:09:35.296375,17
2023-03-16 19:10:04.744745,22
2023-03-16 19:10:08.666935,22
2023-03-16 19:10:39.589391,33
2023-03-16 19:10:44.050236,27
2023-03-16 19:11:17.869725,35
2023-03-16 19:13:01.635262,17
2023-03-16 19:13:35.623352,20
2023-03-16 19:14:02.780413,27
2023-03-16 19:14:42.608699,10
2023-03-16 19:15:17.200514,8
2023-03-16 19:15:22.327333,19
2023-03-16 19:16:09.181248,32
2023-03-16 19:17:04.375455,44
2023-03-16 19:18:23.538827,32
2023-03-16 19:19:59.549408,21
2023-03-16 19:20:12.425061,18
2023-03-16 19:21:02.886619,8
2023-03-16 19:22:09.505406,25
2023-03-16 19:22:27.058111,22
2023-03-16 19:23:06.883621,16
2023-03-16 19:23:59.492935,29
2023-03-16 19:25:09.259274,12
2023-03-16 19:25:49.006522,22
2023-03-16 19:25:52.746814,20
2023-03-16 19:26:06.218915,28
2023-03-16 19:26:40.105207,16
2023-03-16 19:28:08.166227,45
2023-03-16 19:29:05.999351,30
2023-03-16 19:31:08.421593,47
2023-03-16 19:32:18.050098,37
2023-03-16 19:32:23.188657,23
2023-03-16 19:33:36.607143,18
2023-03-16 19:35:25.917606,14
2023-03-16 19:35:33.384555,21
2023-03-16 19:36:14.040314,26
2023-03-16 19:37:51.969618,17
2023-03-16 19:38:51.114102,22
2023-03-16 19:39:02.539877,14
2023-03-16 19:39:03.130337,33
2023-03-16 19:39:05.748526,34
2023-03-16 19:39:34.029191,21
2023-03-16 19:40:07.368825,33
2023-03-16 19:40:18.595511,20
2023-03-16 19:40:43.822916,22
2023-03-16 19:41:36.480036,15
2023-03-16 19:41:36.859437,19
2023-03-16 19:41:46.531072,10
2023-03-16 19:41:54.761065,29
2023-03-16 19:42:14.676818,29
2023-03-16 19:42:35.442244,17
2023-03-16 19:42:56.732576,39
2023-03-16 19:44:03.917429,37
2023-03-16 19:47:01.463454,25
2023-03-16 19:47:17.018876,34
2023-03-16 19:50:20.470929,22
2023-03-16 19:50:49.272338,23
2023-03-16 19:50:52.699450,33
2023-03-16 19:53:14.471355,16
2023-03-16 19:53:52.251119,8
2023-03-16 19:55:44.471243,24
2023-03-16 19:57:24.000320,24
2023-03-16 19:58:56.499513,26
2023-03-16 19:59:12.038842,16
2023-03-16 19:59:41.288491,23
2023-03-16 19:59:59.353279,25
2023-03-16 20:00:45.372195,25
2023-03-16 20:01:40.196027,28
2023-03-16 20:02:14.207597,17
2023-03-16 20:03:12.273132,21
2023-03-16 20:04:56.990962,31
2023-03-16 20:05:43.314573,10
2023-03-16 20:07:07.618686,31
2023-03-16 20:07:49.148582,22
2023-03-16 20:07:59.544763,20
2023-03-16 20:10:20.670679,21
2023-03-16 20:10:30.856549,21
2023-03-16 20:10:38.337984,22
2023-03-16 20:11:17.227971,24
2023-03-16 20:12:54.717703,31
2023-03-16 20:13:56.682517,14
2023-03-16 20:15:18.494304,14
2023-03-16 20:15:20.187193,28
2023-03-16 20:15:43.689323,39
2023-03-16 20:15:53.885878,33
2023-03-16 20:16:13.077363,19
2023-03-16 20:17:38.991795,28
2023-03-16 20:18:26.576803,21
2023-03-16 20:18:42.377542,37
2023-03-16 20:19:09.328544,24
2023-03-16 20:20:41.328597,35
2023-03-16 20:20:50.274723,11
2023-03-16 20:22:24.637231,16
2023-03-16 20:22:57.865946,38
2023-03-16 20:23:30.083917,16
2023-03-16 20:24:17.428453,40
2023-03-16 20:25:25.575716,11
2023-03-16 20:26:02.535654,22
2023-03-16 20:28:02.325027,27
2023-03-16 20:30:11.274232,29
2023-03-16 20:31:12.062680,8
2023-03-16 20:33:03.007835,20
2023-03-16 20:33:48.593671,14
2023-03-16 20:34:53.843916,22
2023-03-16 20:36:18.055265,32
2023-03-16 20:37:21.348548,28
2023-03-16 20:38:00.297134,31
2023-03-16 20:39:06.084268,27
2023-03-16 20:41:41.729214,10
2023-03-16 20:42:32.754247,33
2023-03-16 20:43:01.208004,15
2023-03-16 20:44:41.828005,19
2023-03-16 20:45:47.992173,6
2023-03-16 20:47:22.761230,16
2023-03-16 20:48:07.238945,27
2023-03-16 20:48:51.330535,24
2023-03-16 20:50:06.601731,12
2023-03-16 20:50:18.099685,18
2023-03-16 20:51:04.997159,31
2023-03-16 20:53:30.974335,24
2023-03-16 20:53:41.750299,18
2023-03-16 20:54:38.842851,50
2023-03-16 20:54:50.930599,23
2023-03-16 20:57:59.216275,36
2023-03-16 20:58:01.229413,43
2023-03-16 20:58:54.010795,37
2023-03-16 20:59:27.529689,23
2023-03-16 21:00:01.878907,15
2023-03-16 21:01:01.961075,30
2023-03-16 21:01:37.415109,26
2023-03-16 21:02:10.007380,26
2023-03-16 21:02:30.876011,19
2023-03-16 21:02:39.844824,12
2023-03-16 21:03:02.908988,12
2023-03-16 21:05:39.551983,34
2023-03-16 21:06:13.946089,20
2023-03-16 21:08:37.801766,16
2023-03-16 21:09:35.668325,46
2023-03-16 21:09:52.539976,8
2023-03-16 21:10:21.163840,13
2023-03-16 21:11:56.752915,19
2023-03-16 21:12:31.969622,24
2023-03-16 21:12:38.738259,32
2023-03-16 21:12:52.628477,25
2023-03-16 21:13:55.290170,23
2023-03-16 21:14:23.784570,21
2023-03-16 21:15:07.779298,29
2023-03-16 21:15:07.855190,18
2023-03-16 21:16:10.037109,13
2023-03-16 21:19:05.466343,34
2023-03-16 21:19:08.591602,15
2023-03-16 21:19:09.526871,39
2023-03-16 21:19:54.390009,28
2023-03-16 21:20:56.836373,20
2023-03-16 21:22:07.007160,19
2023-03-16 21:22:07.266816,25
2023-03-16 21:22:38.876333,30
2023-03-16 21:22:42.318881,34
2023-03-16 21:22:55.454312,25
2023-03-16 21:23:53.744989,28
2023-03-16 21:24:38.977513,27
2023-03-16 21:25:47.927219,30
2023-03-17 08:16:02.641462,21
2023-03-17 08:17:22.950060,30
2023-03-17 08:17:37.779217,15
2023-03-17 08:17:59.919794,36
2023-03-17 08:18:42.124318,12
2023-03-17 08:19:03.316736,35
2023-03-17 08:19:23.048900,20
2023-03-17 08:20:23.436056,24
2023-03-17 08:22:01.602097,13
2023-03-17 08:22:57.421250,23
2023-03-17 08:23:21.906381,37
2023-03-17 08:23:30.909698,8
2023-03-17 08:24:07.679016,37
2023-03-17 08:25:14.412315,31
2023-03-17 08:25:21.365393,20
2023-03-17 08:26:52.649981,28
2023-03-17 08:27:18.601994,36
2023-03-17 08:27:53.714739,15
2023-03-17 08:28:23.880756,21
2023-03-17 08:30:58.732272,9
2023-03-17 08:31:09.054220,9
2023-03-17 08:31:25.843032,37
2023-03-17 08:31:30.777611,31
2023-03-17 08:32:09.116340,12
2023-03-17 08:34:30.651945,37
2023-03-17 08:35:02.667303,20
2023-03-17 08:35:20.613514,26
2023-03-17 08:36:27.555125,34
2023-03-17 08:36:39.611877,26
2023-03-17 08:36:51.759336,35
2023-03-17 08:37:00.372688,40
2023-03-17 08:37:26.599659,37
2023-03-17 08:37:29.586481,32
2023-03-17 08:37:57.670301,11
2023-03-17 08:40:20.496836,29
2023-03-17 08:42:05.907521,18
2023-03-17 08:43:10.229616,28
2023-03-17 08:43:15.960094,35
2023-03-17 08:43:25.031542,38
2023-03-17 08:43:57.974484,42
2023-03-17 08:44:00.605551,7
2023-03-17 08:45:07.240503,21
2023-03-17 08:45:29.699645,24
2023-03-17 08:45:49.279963,27
2023-03-17 08:45:54.001041,20
2023-03-17 08:47:34.149260,32
2023-03-17 08:48:12.051042,33
2023-03-17 08:48:23.650871,16
2023-03-17 08:48:52.149211,35
2023-03-17 08:49:24.253525,38
2023-03-17 08:50:15.713671,27
2023-03-17 08:52:06.190578,22
2023-03-17 08:52:47.953098,21
2023-03-17 08:53:51.320260,20
2023-03-17 08:53:57.804458,19
2023-03-17 08:54:14.321959,21
2023-03-17 08:54:27.402094,26
2023-03-17 08:54:42.107097,30
2023-03-17 08:54:49.664999,14
2023-03-17 08:55:07.865131,31
2023-03-17 08:55:18.661359,16
2023-03-17 08:55:59.235347,28
2023-03-17 08:56:12.980188,23
2023-03-17 08:57:39.009821,17
2023-03-17 08:57:55.901501,36
2023-03-17 08:58:21.439392,18
2023-03-17 08:58:52.757196,32
2023-03-17 08:59:54.562113,20
2023-03-17 09:00:18.717535,34
2023-03-17 09:00:53.886678,33
2023-03-17 09:01:02.627584,17
2023-03-17 09:01:18.408519,15
2023-03-17 09:01:55.569607,24
2023-03-17 09:02:18.428520,15
2023-03-17 09:02:31.339321,32
2023-03-17 09:02:35.907937,20
2023-03-17 09:04:02.072701,22
2023-03-17 09:04:38.537638,17
2023-03-17 09:04:39.743629,39
2023-03-17 09:06:20.052214,29
2023-03-17 09:07:51.543260,17
2023-03-17 09:08:48.037538,15
2023-03-17 09:09:16.438855,18
2023-03-17 09:10:13.644998,34
2023-03-17 09:11:35.263849,52
2023-03-17 09:12:15.351984,27
2023-03-17 09:12:46.937816,29
2023-03-17 09:13:31.112133,31
2023-03-17 09:14:00.000000,13
2023-03-17 09:14:47.062969,35
2023-03-17 09:15:15.914914,32
2023-03-17 09:16:54.344148,29
2023-03-17 09:17:37.441945,34
2023-03-17 09:17:55.547771,34
2023-03-17 09:18:18.564961,25
2023-03-17 09:18:38.983053,33
2023-03-17 09:18:43.355321,28
2023-03-17 09:19:32.292764,19
2023-03-17 09:21:24.327121,20
2023-03-17 09:21:55.834126,43
2023-03-17 09:22:12.649177,29
2023-03-17 09:23:17.747882,17
2023-03-17 09:23:39.541740,38
2023-03-17 09:23:48.571727,31
2023-03-17 09:23:49.564337,28
2023-03-17 09:25:07.047115,26
2023-03-17 09:26:20.415412,27
2023-03-17 09:26:33.495667,25
2023-03-17 09:27:00.000000,40
2023-03-17 09:27:03.163933,24
2023-03-17 09:28:18.333625,16
2023-03-17 09:28:52.844139,35
2023-03-17 09:29:02.217187,21
2023-03-17 09:29:18.343248,19
2023-03-17 09:29:47.136871,28
2023-03-17 09:30:02.133338,24
2023-03-17 09:30:22.288377,11
2023-03-17 09:31:17.571403,13
2023-03-17 09:32:00.000000,30
2023-03-17 09:32:43.370681,33
2023-03-17 09:33:16.033742,38
2023-03-17 09:33:45.017737,29
2023-03-17 09:33:47.864706,26
2023-03-17 09:33:57.385733,28
2023-03-17 09:33:59.442344,29
2023-03-17 09:37:12.437443,31
2023-03-17 09:38:01.901686,22
2023-03-17 09:38:52.811722,34
2023-03-17 09:39:05.210554,18
2023-03-17 09:39:17.955989,33
2023-03-17 09:40:16.351912,19
2023-03-17 09:40:29.796802,25
2023-03-17 09:41:51.180324,54
2023-03-17 09:42:29.382769,21
2023-03-17 09:44:27.338688,20
2023-03-17 09:45:29.032066,24
2023-03-17 09:46:06.203493,33
2023-03-17 09:47:00.000000,37
2023-03-17 09:50:43.432392,9
2023-03-17 09:50:49.422236,32
2023-03-17 09:51:02.015253,11
2023-03-17 09:51:12.663083,25
2023-03-17 09:51:32.530917,18
2023-03-17 09:52:17.846610,21
2023-03-17 09:53:53.488683,17
2023-03-17 09:54:21.426087,6
2023-03-17 09:54:34.442001,30
2023-03-17 09:55:58.776263,30
2023-03-17 09:56:01.811831,26
2023-03-17 09:57:08.782351,17
2023-03-17 09:57:30.228641,16
2023-03-17 09:57:31.251455,17
2023-03-17 09:58:00.000000,30
2023-03-17 09:58:24.620133,32
2023-03-17 09:58:44.017307,14
2023-03-17 09:59:14.601163,24
2023-03-17 10:01:12.088145,19
2023-03-17 10:03:00.000000,24
2023-03-17 10:03:02.123271,41
2023-03-17 10:03:05.098950,24
2023-03-17 10:03:46.233622,37
2023-03-17 10:04:47.037906,25
2023-03-17 10:04:48.792560,11
2023-03-17 10:05:14.411938,36
2023-03-17 10:06:03.917878,37
2023-03-17 10:06:10.851483,18
2023-03-17 10:06:45.951977,35
2023-03-17 10:07:17.848937,32
2023-03-17 10:08:19.969962,24
2023-03-17 10:09:32.490745,11
2023-03-17 10:09:41.226754,23
2023-03-17 10:10:05.648761,26
2023-03-17 10:10:59.651844,28
2023-03-17 10:14:14.655709,28
2023-03-17 10:14:32.649028,26
2023-03-17 10:15:32.146133,29
2023-03-17 10:15:42.863206,16
2023-03-17 10:17:05.884005,16
2023-03-17 10:18:18.749726,31
2023-03-17 10:18:28.011538,22
2023-03-17 10:18:33.590471,24
2023-03-17 10:18:38.203932,27
2023-03-17 10:18:39.262470,28
2023-03-17 10:20:47.790734,29
2023-03-17 10:20:59.856720,25
2023-03-17 10:21:31.434745,16
2023-03-17 10:22:41.773676,33
2023-03-17 10:23:47.990198,25
2023-03-17 10:24:36.438776,20
2023-03-17 10:24:39.709318,32
2023-03-17 10:24:42.060350,22
2023-03-17 10:25:20.880478,28
2023-03-17 10:26:32.988407,30
2023-03-17 10:27:00.000000,37
2023-03-17 10:28:05.152189,41
2023-03-17 10:28:06.627197,25
2023-03-17 10:28:08.568931,34
2023-03-17 10:31:00.000000,53
2023-03-17 10:31:00.000000,40
2023-03-17 10:31:00.000000,36
2023-03-17 10:32:00.000000,30
2023-03-17 10:32:12.149722,18
2023-03-17 10:32:12.332362,18
2023-03-17 10:32:20.836370,15
2023-03-17 10:32:27.444090,33
2023-03-17 10:33:12.075513,47
2023-03-17 10:33:42.006912,9
2023-03-17 10:34:10.201205,13
2023-03-17 10:34:13.491253,26
2023-03-17 10:35:09.599678,31
2023-03-17 10:36:09.224866,9
2023-03-17 10:36:19.996052,29
2023-03-17 10:38:22.296204,16
2023-03-17 10:38:58.066999,10
2023-03-17 10:38:58.575627,26
2023-03-17 10:39:36.124451,32
2023-03-17 10:39:46.940111,13
2023-03-17 10:40:00.000000,36
2023-03-17 10:40:10.837049,26
2023-03-17 10:41:36.850521,17
2023-03-17 10:41:38.192663,9
2023-03-17 10:41:41.165374,37
2023-03-17 10:43:13.426004,27
2023-03-17 10:44:02.036547,39
2023-03-17 10:44:32.934026,22
2023-03-17 10:45:00.000000,28
2023-03-17 10:45:00.000000,16
2023-03-17 10:45:05.814958,10
2023-03-17 10:45:19.133173,30
2023-03-17 10:45:23.806868,15
2023-03-17 10:45:46.209391,14
2023-03-17 10:47:00.000000,32
2023-03-17 10:47:02.262627,22
2023-03-17 10:48:18.901206,23
2023-03-17 10:48:25.515726,27
2023-03-17 10:48:58.285242,26
2023-03-17 10:49:00.000000,10
2023-03-17 10:49:31.671367,37
2023-03-17 10:49:37.119553,20
2023-03-17 10:49:59.311019,33
2023-03-17 10:50:34.811789,32
2023-03-17 10:50:37.305479,36
2023-03-17 10:50:49.326235,30
2023-03-17 10:51:38.765564,28
2023-03-17 10:51:47.971441,19
2023-03-17 10:54:03.039628,18
2023-03-17 10:54:40.554930,12
2023-03-17 10:54:40.782888,42
2023-03-17 10:55:26.509956,39
2023-03-17 10:55:32.908198,33
2023-03-17 10:55:55.873891,22
2023-03-17 10:56:14.140825,32
2023-03-17 10:56:44.831184,22
2023-03-17 10:56:48.646430,28
2023-03-17 10:57:43.557778,27
2023-03-17 10:58:00.000000,30
2023-03-17 10:58:33.006284,28
2023-03-17 11:00:09.664336,23
2023-03-17 11:00:15.928706,9
2023-03-17 11:00:49.952400,26
2023-03-17 11:02:00.000000,39
2023-03-17 11:03:00.000000,23
2023-03-17 11:03:34.695111,26
2023-03-17 11:03:44.206257,25
2023-03-17 11:04:14.412159,29
2023-03-17 11:04:31.872285,27
2023-03-17 11:04:54.296758,11
2023-03-17 11:05:00.000000,20
2023-03-17 11:05:00.017199,19
2023-03-17 11:06:05.792583,31
2023-03-17 11:06:59.344935,5
2023-03-17 11:07:13.228292,23
2023-03-17 11:09:00.000000,31
2023-03-17 11:09:01.356983,17
2023-03-17 11:09:34.778774,13
2023-03-17 11:11:15.703620,29
2023-03-17 11:11:25.316846,21
2023-03-17 11:11:53.187894,23
2023-03-17 11:13:00.000000,18
2023-03-17 11:13:10.225317,15
2023-03-17 11:14:00.000000,12
2023-03-17 11:14:00.000000,16
2023-03-17 11:14:00.000000,37
2023-03-17 11:14:25.840876,34
2023-03-17 11:15:00.000000,26
2023-03-17 11:15:31.679649,24
2023-03-17 11:15:49.642750,7
2023-03-17 11:15:55.464195,28
2023-03-17 11:17:05.382848,26
2023-03-17 11:18:58.708708,25
2023-03-17 11:19:00.000000,27
2023-03-17 11:19:00.000000,39
2023-03-17 11:20:16.111270,29
2023-03-17 11:21:00.000000,23
2023-03-17 11:21:00.000000,20
2023-03-17 11:21:00.000000,30
2023-03-17 11:21:00.000000,22
2023-03-17 11:21:43.875257,37
2023-03-17 11:21:57.905360,21
2023-03-17 11:22:32.212696,22
2023-03-17 11:22:59.600117,41
2023-03-17 11:23:00.000000,39
2023-03-17 11:23:12.949564,28
2023-03-17 11:24:05.187739,38
2023-03-17 11:24:46.802576,22
2023-03-17 11:25:00.000000,32
2023-03-17 11:25:25.772291,23
2023-03-17 11:26:00.000000,9
2023-03-17 11:26:00.991459,19
2023-03-17 11:27:15.187144,33
2023-03-17 11:27:59.266849,27
2023-03-17 11:28:00.000000,27
2023-03-17 11:28:31.932816,25
2023-03-17 11:29:58.116196,33
2023-03-17 11:30:00.000000,21
2023-03-17 11:30:00.000000,30
2023-03-17 11:30:20.609649,40
2023-03-17 11:30:54.070169,40
2023-03-17 11:31:41.387700,26
2023-03-17 11:32:11.145716,28
2023-03-17 11:32:23.207066,16
2023-03-17 11:33:00.000000,23
2023-03-17 11:33:09.553302,35
2023-03-17 11:33:31.531690,35
2023-03-17 11:34:02.615089,36
2023-03-17 11:34:28.517723,42
2023-03-17 11:35:00.000000,17
2023-03-17 11:35:00.000000,24
2023-03-17 11:35:31.311261,34
2023-03-17 11:35:47.494326,19
2023-03-17 11:36:00.000000,29
2023-03-17 11:36:34.082123,27
2023-03-17 11:36:43.277014,9
2023-03-17 11:36:52.949028,23
2023-03-17 11:37:45.305124,23
2023-03-17 11:39:50.126565,5
2023-03-17 11:40:03.754676,35
2023-03-17 11:40:21.030852,32
2023-03-17 11:40:32.856577,37
2023-03-17 11:40:43.714243,29
2023-03-17 11:40:58.934706,8
2023-03-17 11:41:13.947049,14
2023-03-17 11:41:36.832065,26
2023-03-17 11:43:00.000000,28
2023-03-17 11:43:07.624119,23
2023-03-17 11:43:13.096524,14
2023-03-17 11:43:13.143490,30
2023-03-17 11:44:00.000000,38
2023-03-17 11:45:16.877915,22
2023-03-17 11:46:00.000000,9
2023-03-17 11:46:00.000000,15
2023-03-17 11:46:14.754511,25
2023-03-17 11:46:41.397139,36
2023-03-17 11:46:47.355859,26
2023-03-17 11:47:27.293776,30
2023-03-17 11:47:38.172495,25
2023-03-17 11:47:57.198487,39
2023-03-17 11:48:00.000000,27
2023-03-17 11:48:55.594845,44
2023-03-17 11:49:00.000000,24
2023-03-17 11:50:19.754751,15
2023-03-17 11:50:39.050223,20
2023-03-17 11:51:00.000000,32
2023-03-17 11:51:00.000000,16
2023-03-17 11:51:56.669794,32
2023-03-17 11:51:59.316240,20
2023-03-17 11:52:14.171378,16
2023-03-17 11:52:36.592566,21
2023-03-17 11:53:00.000000,30
2023-03-17 11:53:00.000000,25
2023-03-17 11:54:25.907590,26
2023-03-17 11:54:27.051419,32
2023-03-17 11:54:37.066514,25
2023-03-17 11:55:00.000000,16
2023-03-17 11:55:14.351898,21
2023-03-17 11:55:33.378307,30
2023-03-17 11:55:49.454421,35
2023-03-17 11:56:15.662055,16
2023-03-17 11:56:27.641271,29
2023-03-17 11:56:52.267474,24
2023-03-17 11:57:00.000000,38
2023-03-17 11:57:00.000000,18
2023-03-17 11:57:00.826343,23
2023-03-17 11:57:09.556818,17
2023-03-17 11:57:10.274734,11
2023-03-17 11:57:46.876712,7
2023-03-17 11:58:00.000000,35
2023-03-17 11:58:02.970237,14
2023-03-17 11:58:12.889652,20
2023-03-17 11:58:55.792153,27
2023-03-17 11:58:59.777720,15
2023-03-17 11:59:23.198174,33
2023-03-17 12:00:00.000000,23
2023-03-17 12:00:19.629626,23
2023-03-17 12:00:49.044328,10
2023-03-17 12:00:53.770985,37
2023-03-17 12:01:00.000000,30
2023-03-17 12:01:00.000000,35
2023-03-17 12:01:11.725967,23
2023-03-17 12:01:43.219395,25
2023-03-17 12:02:00.000000,12
2023-03-17 12:02:04.631643,23
2023-03-17 12:02:25.256134,35
2023-03-17 12:03:00.000000,24
2023-03-17 12:03:00.000000,34
2023-03-17 12:04:00.000000,34
2023-03-17 12:04:43.113383,29
2023-03-17 12:04:57.098211,20
2023-03-17 12:05:46.294470,29
2023-03-17 12:07:00.000000,24
2023-03-17 12:07:00.000000,24
2023-03-17 12:07:19.908714,28
2023-03-17 12:08:00.000000,23
2023-03-17 12:08:23.920531,34
2023-03-17 12:09:30.095601,27
2023-03-17 12:09:31.290280,31
2023-03-17 12:11:48.667438,33
2023-03-17 12:13:00.000000,38
2023-03-17 12:13:00.000000,19
2023-03-17 12:13:22.451993,5
2023-03-17 12:13:58.455490,24
2023-03-17 12:14:00.000000,33
2023-03-17 12:14:51.193965,41
2023-03-17 12:15:56.053555,14
2023-03-17 12:16:00.000000,22
2023-03-17 12:16:28.669410,26
2023-03-17 12:17:48.631950,24
2023-03-17 12:17:55.429609,23
2023-03-17 12:19:00.000000,21
2023-03-17 12:19:09.292024,36
2023-03-17 12:19:47.169704,19
2023-03-17 12:20:01.642937,26
2023-03-17 12:20:41.821094,34
2023-03-17 12:22:46.306558,20
2023-03-17 12:23:00.000000,19
2023-03-17 12:24:32.683946,41
2023-03-17 12:26:00.000000,45
2023-03-17 12:26:09.710319,21
2023-03-17 12:26:59.301038,22
2023-03-17 12:27:00.000000,23
2023-03-17 12:27:00.000000,32
2023-03-17 12:28:04.120340,33
2023-03-17 12:29:00.000000,16
2023-03-17 12:29:31.693087,11
2023-03-17 12:30:00.000000,13
2023-03-17 12:32:17.796185,46
2023-03-17 12:32:20.961227,28
2023-03-17 12:32:21.932215,18
2023-03-17 12:33:00.000000,44
2023-03-17 12:34:00.000000,23
2023-03-17 12:34:57.746176,19
2023-03-17 12:35:00.000000,19
2023-03-17 12:35:00.000000,44
2023-03-17 12:35:00.000000,32
2023-03-17 12:35:49.797971,8
2023-03-17 12:36:16.646323,49
2023-03-17 12:36:52.381172,18
2023-03-17 12:37:00.000000,26
2023-03-17 12:37:09.049257,22
2023-03-17 12:37:22.104936,27
2023-03-17 12:37:28.473524,30
2023-03-17 12:38:05.405275,24
2023-03-17 12:38:26.719590,29
2023-03-17 12:39:00.000000,46
2023-03-17 12:39:21.467992,21
2023-03-17 12:39:33.617266,25
2023-03-17 12:39:40.227272,34
2023-03-17 12:40:00.000000,22
2023-03-17 12:40:00.000000,27
2023-03-17 12:40:26.725609,22
2023-03-17 12:41:00.000000,18
2023-03-17 12:43:00.000000,23
2023-03-17 12:44:00.000000,9
2023-03-17 12:44:24.517319,21
2023-03-17 12:45:00.000000,24
2023-03-17 12:45:06.961151,27
2023-03-17 12:45:39.420207,23
2023-03-17 12:46:00.000000,27
2023-03-17 12:46:06.299499,17
2023-03-17 12:46:50.554999,17
2023-03-17 12:47:00.000000,23
2023-03-17 12:48:28.333617,32
2023-03-17 12:50:00.000000,28
2023-03-17 12:50:12.213468,19
2023-03-17 12:51:04.939709,25
2023-03-17 12:51:08.088386,32
2023-03-17 12:51:16.202538,35
2023-03-17 12:51:31.787222,34
2023-03-17 12:51:44.579589,24
2023-03-17 12:52:00.000000,37
2023-03-17 12:52:00.000000,34
2023-03-17 12:52:00.000000,17
2023-03-17 12:52:56.431167,9
2023-03-17 12:53:26.043721,9
